Date,Close/Last,Volume,Open,High,Low
10/27/2016,$1.0879,316134,$1.1099,$1.1209,$1.0879
10/26/2016,$1.0967,1155792,$1.0549,$1.1538,$1.0549
10/25/2016,$1.0549,370734,$1.0085,$1.0549,$1.0085
10/24/2016,$0.9946,309309,$1.00,$1.022,$0.9907
10/21/2016,$0.978,50505,$0.978,$0.978,$0.978
10/20/2016,$0.9725,62244,$0.9753,$0.9753,$0.9725
10/19/2016,$0.9725,263627,$0.9908,$1.00,$0.9451
10/18/2016,$0.989,46956,$0.9918,$0.9918,$0.9863
10/17/2016,$0.978,337337,$1.011,$1.011,$0.967
10/14/2016,$1.011,255710,$1.0116,$1.0413,$0.989
10/13/2016,$1.011,350987,$1.0687,$1.0769,$1.011
10/12/2016,$1.0657,392119,$1.0648,$1.0703,$1.0441
10/11/2016,$1.044,676950,$1.011,$1.044,$1.011
10/10/2016,$1.00,98371,$0.989,$1.00,$0.989
10/07/2016,$0.9907,169624,$0.9835,$1.00,$0.9835
10/06/2016,$0.9451,286104,$0.9607,$1.0022,$0.9451
10/05/2016,$0.9648,113750,$0.978,$0.978,$0.9648
10/04/2016,$0.967,189462,$0.9918,$0.9918,$0.967
10/03/2016,$0.9918,94640,$1.0027,$1.0027,$0.9918
09/30/2016,$0.989,57694,$0.989,$0.989,$0.989
09/29/2016,$0.9945,187278,$1.0016,$1.0021,$0.9919
09/28/2016,$0.9919,99463,$0.967,$0.9919,$0.967
09/27/2016,$0.989,72345,$1.011,$1.011,$0.989
09/26/2016,$1.0165,92729,$0.989,$1.0165,$0.989
09/23/2016,$0.989,268541,$0.956,$1.0165,$0.956
09/22/2016,$1.0165,57512,$1.0165,$1.0165,$1.0165
09/21/2016,$1.022,274638,$0.989,$1.022,$0.956
09/20/2016,$0.9863,33670,$0.9863,$0.9863,$0.9863
09/19/2016,$0.9937,92638,$1.00,$1.0165,$0.9937
09/16/2016,$0.9563,292929,$0.967,$0.967,$0.9563
09/15/2016,$0.9615,107380,$1.00,$1.00,$0.9615
09/14/2016,$1.0027,50869,$1.00,$1.0027,$1.00
09/13/2016,$1.00,280462,$0.9615,$1.0055,$0.9505
09/12/2016,$0.956,948039,$0.9912,$0.9912,$0.933
09/09/2016,$1.0111,184548,$1.0549,$1.0549,$1.0082
09/08/2016,$1.0582,685595,$1.0385,$1.0604,$1.0385
09/07/2016,$1.0275,532897,$0.9835,$1.033,$0.9835
09/06/2016,$0.9835,771681,$0.9341,$0.989,$0.9341
09/02/2016,$0.8802,196105,$0.8681,$0.9011,$0.8681
09/01/2016,$0.8681,180089,$0.8802,$0.8802,$0.8681
08/31/2016,$0.9011,409682,$0.8967,$0.9231,$0.8846
08/30/2016,$0.9341,151697,$0.9533,$0.956,$0.9341
08/29/2016,$0.9176,136864,$0.9176,$0.956,$0.9176
08/26/2016,$0.9118,576577,$0.8681,$0.923,$0.8231
08/25/2016,$0.8681,1466102,$0.9275,$0.9275,$0.8352
08/24/2016,$0.9011,1611703,$0.989,$0.989,$0.897
08/23/2016,$0.978,763400,$1.044,$1.044,$0.978
08/22/2016,$1.044,564201,$1.0824,$1.1154,$1.033
08/19/2016,$1.0769,173719,$1.0769,$1.0867,$1.0549
08/18/2016,$1.0549,115479,$1.1181,$1.1181,$1.0549
08/17/2016,$1.0879,467376,$1.1429,$1.1429,$1.0659
08/16/2016,$1.0988,492037,$1.0714,$1.0989,$1.0714
08/15/2016,$1.0445,409045,$1.0769,$1.0769,$1.0441
08/12/2016,$1.0714,243061,$1.044,$1.0714,$1.044
08/11/2016,$1.0385,166985,$1.044,$1.0549,$1.0385
08/10/2016,$1.0549,303303,$1.033,$1.0659,$1.011
08/09/2016,$1.011,113113,$1.0027,$1.033,$1.0027
08/08/2016,$1.011,159978,$1.011,$1.044,$1.0033
08/05/2016,$0.989,545910,$1.0768,$1.0868,$0.9802
08/04/2016,$1.0714,998726,$1.044,$1.0976,$1.044
08/03/2016,$0.989,1347438,$0.8901,$1.022,$0.8577
08/02/2016,$0.9011,1380289,$0.9451,$0.9484,$0.8808
08/01/2016,$0.956,1241878,$1.00,$1.00,$0.9011
07/29/2016,$1.044,772136,$1.044,$1.044,$0.9688
07/28/2016,$1.0401,2387842,$1.1099,$1.1099,$0.9451
07/27/2016,$1.0989,367276,$1.1484,$1.1484,$1.0989
07/26/2016,$1.1484,238420,$1.1137,$1.1484,$1.111
07/25/2016,$1.1429,599145,$1.1566,$1.1566,$1.1126
07/22/2016,$1.1538,272636,$1.1648,$1.1868,$1.1429
07/21/2016,$1.1648,235599,$1.1538,$1.1769,$1.1264
07/20/2016,$1.1538,750751,$1.1868,$1.2198,$1.1209
07/19/2016,$1.1374,1682683,$1.2747,$1.2802,$1.1374
07/18/2016,$1.2912,633179,$1.3132,$1.3297,$1.2912
07/15/2016,$1.3187,455910,$1.2994,$1.3231,$1.2994
07/14/2016,$1.3132,429793,$1.3225,$1.3225,$1.2775
07/13/2016,$1.3187,535900,$1.3187,$1.3187,$1.2912
07/12/2016,$1.3077,699154,$1.3033,$1.3236,$1.2989
07/11/2016,$1.3242,1042588,$1.3308,$1.3308,$1.2978
07/08/2016,$1.3143,1226044,$1.3462,$1.3516,$1.3022
07/07/2016,$1.2473,750751,$1.2879,$1.2879,$1.2088
07/06/2016,$1.2857,696879,$1.2527,$1.3077,$1.2418
07/05/2016,$1.2527,709346,$1.2764,$1.3077,$1.2088
07/01/2016,$1.2894,539176,$1.3077,$1.3159,$1.2824
06/30/2016,$1.3137,1248430,$1.3408,$1.3736,$1.2984
06/29/2016,$1.2857,1160433,$1.289,$1.3166,$1.2555
06/28/2016,$1.3071,720903,$1.3626,$1.3626,$1.2473
06/27/2016,$1.3297,844845,$1.3736,$1.3736,$1.2418
06/24/2016,$1.3516,2238966,$1.2857,$1.4286,$1.2637
06/23/2016,$1.1648,4023569,$1.0879,$1.2253,$0.9341
06/22/2016,$1.1099,1273910,$1.2088,$1.2088,$1.094
06/21/2016,$1.1484,3817727,$1.2258,$1.2363,$1.099
06/20/2016,$1.3187,4277823,$1.4752,$1.4835,$1.2967
06/17/2016,$1.4835,3699336,$1.4286,$1.5824,$1.4066
06/16/2016,$1.4176,3957594,$1.3736,$1.4505,$1.3626
06/15/2016,$1.2637,1063245,$1.2198,$1.2801,$1.2198
06/14/2016,$1.2368,1433433,$1.3176,$1.3176,$1.1758
06/13/2016,$1.2637,3561653,$1.1813,$1.4176,$1.1813
06/10/2016,$1.0211,1077077,$1.0989,$1.0989,$0.9907
06/09/2016,$1.0769,741560,$1.0769,$1.0769,$1.033
06/08/2016,$1.0989,980526,$1.0385,$1.0989,$1.0385
06/07/2016,$1.033,1320411,$1.0604,$1.1209,$0.9503
06/06/2016,$1.0275,1216307,$1.0055,$1.0604,$0.977
06/03/2016,$0.972,1945491,$0.856,$0.9879,$0.856
06/02/2016,$0.8571,470561,$0.856,$0.8571,$0.8462
06/01/2016,$0.856,1508782,$0.8736,$0.9011,$0.8379
05/31/2016,$0.8582,1597689,$0.8242,$0.8978,$0.8198
05/27/2016,$0.7912,1125944,$0.7901,$0.8099,$0.767
05/26/2016,$0.7695,217399,$0.7582,$0.7791,$0.7582
05/25/2016,$0.7582,318409,$0.7748,$0.7775,$0.7582
05/24/2016,$0.7692,325598,$0.7363,$0.7692,$0.7308
05/23/2016,$0.7253,301028,$0.7033,$0.728,$0.7033
05/20/2016,$0.7132,353262,$0.7032,$0.7132,$0.6703
05/19/2016,$0.6813,849213,$0.7044,$0.7044,$0.6593
05/18/2016,$0.7088,995177,$0.7582,$0.7637,$0.6835
05/17/2016,$0.7582,630540,$0.7171,$0.7856,$0.7171
05/16/2016,$0.7143,1100009,$0.7857,$0.7857,$0.7143
05/13/2016,$0.7918,723997,$0.7973,$0.8077,$0.7912
05/12/2016,$0.7968,399763,$0.8075,$0.8077,$0.7967
05/11/2016,$0.8076,143780,$0.8077,$0.8132,$0.8076
05/10/2016,$0.8077,366639,$0.8405,$0.8429,$0.8077
05/09/2016,$0.8327,1112021,$0.8231,$0.833,$0.8192
05/06/2016,$0.8231,483665,$0.8104,$0.8242,$0.8022
05/05/2016,$0.8104,360815,$0.8242,$0.8324,$0.8104
05/04/2016,$0.8242,272727,$0.8187,$0.8384,$0.7923
05/03/2016,$0.8214,869597,$0.8132,$0.856,$0.8132
05/02/2016,$0.8215,1461552,$0.7879,$0.8456,$0.7768
04/29/2016,$0.7879,472654,$0.7911,$0.8187,$0.7533
04/28/2016,$0.7648,921012,$0.7802,$0.7912,$0.7533
04/27/2016,$0.7912,1661298,$0.7912,$0.867,$0.7484
04/26/2016,$0.8088,1478569,$0.8462,$0.8736,$0.8088
04/25/2016,$0.8133,913823,$0.8022,$0.8626,$0.7802
04/22/2016,$0.7791,926927,$0.7473,$0.7856,$0.7456
04/21/2016,$0.7221,966057,$0.6923,$0.7637,$0.6918
04/20/2016,$0.6868,905178,$0.6582,$0.6978,$0.6577
04/19/2016,$0.6538,347438,$0.6526,$0.6582,$0.65
04/18/2016,$0.6527,414505,$0.6538,$0.6538,$0.6374
04/15/2016,$0.644,849213,$0.6231,$0.6538,$0.6231
04/14/2016,$0.6159,152516,$0.6104,$0.6374,$0.6104
04/13/2016,$0.608,366730,$0.6178,$0.6178,$0.608
04/12/2016,$0.6263,527073,$0.6264,$0.6325,$0.6263
04/11/2016,$0.6154,363545,$0.6538,$0.6538,$0.6154
04/08/2016,$0.6407,328419,$0.6073,$0.6407,$0.6073
04/07/2016,$0.6074,449085,$0.6264,$0.6264,$0.6074
04/06/2016,$0.6307,193011,$0.6357,$0.6357,$0.6275
04/05/2016,$0.6357,348348,$0.6374,$0.6374,$0.6264
04/04/2016,$0.6263,194012,$0.6016,$0.6263,$0.5989
04/01/2016,$0.6016,302484,$0.5978,$0.6044,$0.5949
03/31/2016,$0.5978,219037,$0.5956,$0.5989,$0.5956
03/30/2016,$0.5989,233142,$0.6038,$0.6038,$0.5978
03/29/2016,$0.60,172627,$0.60,$0.6038,$0.60
03/28/2016,$0.5978,209391,$0.5852,$0.6022,$0.5852
03/24/2016,$0.5824,164619,$0.5923,$0.5929,$0.578
03/23/2016,$0.5934,182000,$0.5933,$0.5934,$0.5879
03/22/2016,$0.5934,264719,$0.589,$0.5934,$0.5846
03/21/2016,$0.5846,226863,$0.5824,$0.5934,$0.5824
03/18/2016,$0.5824,172445,$0.5769,$0.5934,$0.5769
03/17/2016,$0.594,143598,$0.5934,$0.594,$0.5769
03/16/2016,$0.5934,76986,$0.5879,$0.5934,$0.5852
03/15/2016,$0.5852,205842,$0.5825,$0.5989,$0.5825
03/14/2016,$0.572,241787,$0.6038,$0.6038,$0.572
03/11/2016,$0.6044,630267,$0.6033,$0.6044,$0.5993
03/10/2016,$0.6148,139958,$0.6126,$0.6148,$0.6055
03/09/2016,$0.5934,118391,$0.6033,$0.6033,$0.5934
03/08/2016,$0.5934,236873,$0.5918,$0.6154,$0.5907
03/07/2016,$0.5885,534171,$0.5912,$0.5934,$0.5736
03/04/2016,$0.5714,637365,$0.5824,$0.5879,$0.5714
03/03/2016,$0.5901,1012740,$0.5879,$0.6033,$0.5522
03/02/2016,$0.6319,277004,$0.6181,$0.6319,$0.6181
03/01/2016,$0.6242,632906,$0.6264,$0.6374,$0.6074
02/29/2016,$0.6154,249249,$0.6214,$0.6319,$0.6154
02/26/2016,$0.6154,183820,$0.6044,$0.6154,$0.589
02/25/2016,$0.6044,117663,$0.5835,$0.6044,$0.5835
02/24/2016,$0.5956,310583,$0.5825,$0.5956,$0.5715
02/23/2016,$0.5767,425789,$0.6156,$0.6156,$0.5604
02/22/2016,$0.6049,672127,$0.6045,$0.6264,$0.6045
02/19/2016,$0.5784,446901,$0.5813,$0.5813,$0.5604
02/18/2016,$0.5934,556830,$0.6484,$0.6484,$0.5665
02/17/2016,$0.5714,1030485,$0.5494,$0.5824,$0.5275
02/16/2016,$0.5374,1215215,$0.4835,$0.5385,$0.4835
02/12/2016,$0.4725,133224,$0.4632,$0.4824,$0.4632
02/11/2016,$0.4714,422877,$0.483,$0.483,$0.4562
02/10/2016,$0.483,390936,$0.4725,$0.483,$0.4725
02/09/2016,$0.4604,25025,$0.4604,$0.4604,$0.4604
02/08/2016,$0.4538,275821,$0.5082,$0.5082,$0.4505
02/05/2016,$0.4644,300027,$0.4835,$0.4835,$0.4644
02/04/2016,$0.483,553190,$0.4518,$0.4945,$0.4518
02/03/2016,$0.4505,699791,$0.467,$0.467,$0.4396
02/02/2016,$0.4633,195832,$0.4725,$0.478,$0.4632
02/01/2016,$0.4724,165438,$0.4698,$0.479,$0.467
01/29/2016,$0.4725,262171,$0.4681,$0.478,$0.4643
01/28/2016,$0.4824,610429,$0.4952,$0.4952,$0.4643
01/27/2016,$0.4973,277914,$0.511,$0.511,$0.4945
01/26/2016,$0.511,388388,$0.5165,$0.5357,$0.5055
01/25/2016,$0.533,N/A,$0.533,$0.533,$0.533
01/22/2016,$0.533,964510,$0.5632,$0.5632,$0.5055
01/21/2016,$0.5659,870143,$0.5769,$0.5907,$0.5605
01/20/2016,$0.5396,1840386,$0.4813,$0.5479,$0.4813
01/19/2016,$0.4611,1521977,$0.5137,$0.5165,$0.4285
01/15/2016,$0.511,3900810,$0.5659,$0.5659,$0.4671
01/14/2016,$0.6471,773592,$0.6148,$0.6471,$0.6133
01/13/2016,$0.6132,936391,$0.6209,$0.6484,$0.6066
01/12/2016,$0.6188,988443,$0.7132,$0.7132,$0.6155
01/11/2016,$0.6951,669488,$0.7142,$0.7143,$0.6923
01/08/2016,$0.7142,532624,$0.7132,$0.7143,$0.6923
01/07/2016,$0.7115,1922741,$0.7143,$0.7245,$0.6813
01/06/2016,$0.7143,958777,$0.7137,$0.7143,$0.7093
01/05/2016,$0.7115,525617,$0.7142,$0.7142,$0.7044
01/04/2016,$0.7033,1373464,$0.6923,$0.7142,$0.6923
12/31/2015,$0.6923,1146237,$0.6912,$0.6923,$0.6813
12/30/2015,$0.6923,685595,$0.6841,$0.6923,$0.6786
12/29/2015,$0.6786,506780,$0.6701,$0.6874,$0.668
12/28/2015,$0.6484,910274,$0.6538,$0.678,$0.6484
12/24/2015,$0.691,500774,$0.6912,$0.6912,$0.689
12/23/2015,$0.6593,980799,$0.6703,$0.6896,$0.6496
12/22/2015,$0.6527,407225,$0.6593,$0.6593,$0.6484
12/21/2015,$0.6588,691874,$0.6702,$0.6758,$0.6484
12/18/2015,$0.6813,1024752,$0.6868,$0.6912,$0.6709
12/17/2015,$0.6813,680226,$0.7022,$0.7022,$0.6758
12/16/2015,$0.6941,982892,$0.7418,$0.7582,$0.6923
12/15/2015,$0.7143,1573210,$0.7143,$0.7143,$0.6924
12/14/2015,$0.6758,1087542,$0.6923,$0.7033,$0.6154
12/11/2015,$0.6923,5772955,$0.7033,$0.7363,$0.661
12/10/2015,$0.6374,411047,$0.7088,$0.7088,$0.5962
12/09/2015,$0.6071,3300209,$0.6044,$0.7967,$0.5709
12/08/2015,$0.6077,933206,$0.6153,$0.6153,$0.5852
12/07/2015,$0.5802,1819092,$0.5385,$0.6152,$0.5385
12/04/2015,$0.5055,87178,$0.5055,$0.511,$0.5011
12/03/2015,$0.4956,213395,$0.4945,$0.5176,$0.4945
12/02/2015,$0.511,399035,$0.5192,$0.5192,$0.4863
12/01/2015,$0.5192,537265,$0.5055,$0.5385,$0.4945
11/30/2015,$0.4945,980344,$0.5494,$0.5934,$0.4934
11/27/2015,$0.5165,1137137,$0.4945,$0.5659,$0.467
11/25/2015,$0.4613,117299,$0.4324,$0.4615,$0.4324
11/24/2015,$0.4236,423969,$0.4835,$0.4944,$0.4232
11/23/2015,$0.4505,128583,$0.4522,$0.4627,$0.4462
11/20/2015,$0.467,527164,$0.489,$0.489,$0.4615
11/19/2015,$0.4945,516335,$0.4808,$0.50,$0.478
11/18/2015,$0.4808,78351,$0.4808,$0.4808,$0.4753
11/17/2015,$0.4615,555010,$0.4918,$0.4945,$0.4615
11/16/2015,$0.4918,444990,$0.4973,$0.4973,$0.4808
11/13/2015,$0.5044,478569,$0.5044,$0.5044,$0.4725
11/12/2015,$0.4945,797434,$0.4341,$0.5019,$0.4341
11/11/2015,$0.4297,1163891,$0.4395,$0.4396,$0.4136
11/10/2015,$0.4615,815725,$0.4615,$0.467,$0.4304
11/09/2015,$0.4615,1493402,$0.467,$0.489,$0.4615
11/06/2015,$0.5027,1620985,$0.5274,$0.5274,$0.4835
11/05/2015,$0.5604,3402220,$0.5522,$0.5753,$0.5038
11/04/2015,$0.5934,4442442,$0.533,$0.6264,$0.533
11/03/2015,$0.4615,6524434,$0.4945,$0.5385,$0.4396
11/02/2015,$0.4286,2184912,$0.3765,$0.4286,$0.3765
10/30/2015,$0.3725,3339521,$0.3626,$0.3725,$0.3556
10/29/2015,$0.3516,2246792,$0.3187,$0.3516,$0.3187
10/28/2015,$0.317,975521,$0.3187,$0.3187,$0.3132
10/27/2015,$0.3093,868596,$0.3077,$0.3132,$0.2967
10/26/2015,$0.3112,1158977,$0.3077,$0.3181,$0.2932
10/23/2015,$0.3077,37492,$0.3077,$0.3077,$0.3077
10/22/2015,$0.2995,253981,$0.3077,$0.3077,$0.2995
10/21/2015,$0.2995,885522,$0.3077,$0.3077,$0.2967
10/20/2015,$0.3077,262626,$0.3077,$0.3077,$0.3027
10/19/2015,$0.3016,370188,$0.3176,$0.3187,$0.3016
10/16/2015,$0.3186,991173,$0.2934,$0.3186,$0.2934
10/15/2015,$0.2945,103285,$0.2956,$0.2967,$0.2945
10/14/2015,$0.2912,131313,$0.2937,$0.2967,$0.2912
10/13/2015,$0.2967,138411,$0.2968,$0.2969,$0.2967
10/12/2015,$0.2967,N/A,$0.2967,$0.2967,$0.2967
10/09/2015,$0.2967,26390,$0.2967,$0.2967,$0.2967
10/08/2015,$0.2967,178815,$0.2967,$0.2995,$0.294
10/07/2015,$0.3078,52507,$0.3077,$0.3078,$0.3077
10/06/2015,$0.3077,688598,$0.3132,$0.3132,$0.2858
10/05/2015,$0.3132,55055,$0.3077,$0.3132,$0.3077
10/02/2015,$0.3011,80080,$0.3044,$0.3077,$0.3011
10/01/2015,$0.3045,113568,$0.3049,$0.3049,$0.3022
09/30/2015,$0.3078,167440,$0.3296,$0.3296,$0.3078
09/29/2015,$0.3214,265083,$0.3296,$0.3296,$0.3214
09/28/2015,$0.3187,261534,$0.3132,$0.3297,$0.3132
09/25/2015,$0.3077,11011,$0.3077,$0.3077,$0.3077
09/24/2015,$0.3132,105469,$0.3132,$0.3132,$0.3132
09/23/2015,$0.3187,156065,$0.3231,$0.3231,$0.3159
09/22/2015,$0.3242,21931,$0.3242,$0.3242,$0.3242
09/21/2015,$0.3187,77350,$0.3242,$0.3242,$0.3187
09/18/2015,$0.3242,135317,$0.3231,$0.3242,$0.3231
09/17/2015,$0.3132,119574,$0.3165,$0.3165,$0.2989
09/16/2015,$0.3187,46865,$0.3187,$0.3187,$0.3187
09/15/2015,$0.3296,27118,$0.3296,$0.3296,$0.3296
09/14/2015,$0.3242,15470,$0.3242,$0.3242,$0.3242
09/11/2015,$0.3297,312039,$0.3286,$0.3297,$0.3286
09/10/2015,$0.3286,53417,$0.3286,$0.3286,$0.3286
09/09/2015,$0.3242,68341,$0.3242,$0.3242,$0.3242
09/08/2015,$0.3286,1004641,$0.3187,$0.3297,$0.3187
09/04/2015,$0.3181,48048,$0.3159,$0.3181,$0.3159
09/03/2015,$0.3159,165438,$0.3077,$0.3181,$0.3077
09/02/2015,$0.3022,56784,$0.2857,$0.3022,$0.2857
09/01/2015,$0.2857,176631,$0.2885,$0.2967,$0.2857
08/31/2015,$0.2857,151151,$0.2857,$0.2857,$0.2857
08/28/2015,$0.2746,172536,$0.261,$0.2747,$0.261
08/27/2015,$0.2609,145054,$0.261,$0.261,$0.2588
08/26/2015,$0.2541,103467,$0.2637,$0.2692,$0.2541
08/25/2015,$0.2637,184730,$0.2747,$0.2802,$0.2637
08/24/2015,$0.2637,319228,$0.2967,$0.2967,$0.2332
08/21/2015,$0.2967,270725,$0.3187,$0.3187,$0.278
08/20/2015,$0.3187,238693,$0.3264,$0.3264,$0.3187
08/19/2015,$0.3231,534171,$0.3187,$0.3264,$0.3187
08/18/2015,$0.3231,148239,$0.3242,$0.3242,$0.3225
08/17/2015,$0.3242,80353,$0.3281,$0.3297,$0.3242
08/14/2015,$0.3297,94458,$0.3297,$0.3341,$0.3297
08/13/2015,$0.3341,103831,$0.3346,$0.3352,$0.3302
08/12/2015,$0.3243,89453,$0.3351,$0.3351,$0.3243
08/11/2015,$0.3346,71890,$0.3217,$0.3351,$0.3217
08/10/2015,$0.3287,9100,$0.3287,$0.3287,$0.3287
08/07/2015,$0.3287,116662,$0.3341,$0.3341,$0.3232
08/06/2015,$0.333,114842,$0.333,$0.333,$0.333
08/05/2015,$0.3232,81172,$0.3297,$0.3297,$0.3232
08/04/2015,$0.3297,55328,$0.3308,$0.3308,$0.3297
08/03/2015,$0.3308,117208,$0.3352,$0.3352,$0.3308
07/31/2015,$0.3313,18473,$0.3313,$0.3313,$0.3313
07/30/2015,$0.3352,27846,$0.3352,$0.3352,$0.3352
07/29/2015,$0.3346,621895,$0.3357,$0.3363,$0.3341
07/28/2015,$0.3357,352261,$0.3357,$0.3357,$0.3348
07/27/2015,$0.3352,460915,$0.3363,$0.3363,$0.3352
07/24/2015,$0.3357,130676,$0.3363,$0.3363,$0.3319
07/23/2015,$0.3352,90272,$0.3363,$0.3363,$0.3352
07/22/2015,$0.3352,322868,$0.3341,$0.3352,$0.3314
07/21/2015,$0.3341,568569,$0.3363,$0.3363,$0.3341
07/20/2015,$0.3309,303121,$0.3308,$0.333,$0.3308
07/17/2015,$0.3346,285649,$0.3352,$0.3352,$0.3346
07/16/2015,$0.3352,479479,$0.3349,$0.3352,$0.3232
07/15/2015,$0.3352,1309036,$0.3353,$0.3363,$0.3349
07/14/2015,$0.3352,861862,$0.3363,$0.3363,$0.3346
07/13/2015,$0.3333,522341,$0.3363,$0.3363,$0.3333
07/10/2015,$0.3363,2480298,$0.3363,$0.3379,$0.3353
07/09/2015,$0.3346,552098,$0.3363,$0.3516,$0.3346
07/08/2015,$0.3363,670853,$0.3363,$0.3363,$0.3352
07/07/2015,$0.3352,565748,$0.3363,$0.3363,$0.3232
07/06/2015,$0.3352,440076,$0.3363,$0.3363,$0.3308
07/02/2015,$0.3335,205478,$0.3335,$0.3341,$0.3335
07/01/2015,$0.3335,315588,$0.3298,$0.3352,$0.3221
06/30/2015,$0.331,218036,$0.3242,$0.3352,$0.3231
06/29/2015,$0.3197,2065793,$0.3291,$0.3291,$0.3187
06/26/2015,$0.3187,274729,$0.3187,$0.3187,$0.3187
06/25/2015,$0.3132,15015,$0.3132,$0.3132,$0.3132
06/24/2015,$0.3132,178815,$0.3186,$0.3186,$0.3112
06/23/2015,$0.3077,216216,$0.3143,$0.3143,$0.3077
06/22/2015,$0.3137,211575,$0.3176,$0.3176,$0.3137
06/19/2015,$0.3145,161252,$0.3187,$0.3187,$0.3143
06/18/2015,$0.3187,155883,$0.3203,$0.3203,$0.317
06/17/2015,$0.3187,1921467,$0.3198,$0.3297,$0.3187
06/16/2015,$0.3187,432250,$0.3192,$0.3198,$0.3132
06/15/2015,$0.3187,105196,$0.3198,$0.3198,$0.3181
06/12/2015,$0.318,167258,$0.3188,$0.3188,$0.3177
06/11/2015,$0.3203,120939,$0.3214,$0.3214,$0.3188
06/10/2015,$0.3214,72436,$0.3198,$0.3242,$0.3198
06/09/2015,$0.3187,67067,$0.3203,$0.3203,$0.3132
06/08/2015,$0.3214,169806,$0.3242,$0.3242,$0.3187
06/05/2015,$0.3209,79625,$0.3214,$0.3214,$0.3209
06/04/2015,$0.3209,175266,$0.3214,$0.3214,$0.3209
06/03/2015,$0.3187,37674,$0.3297,$0.3297,$0.3187
06/02/2015,$0.3203,128128,$0.3368,$0.3368,$0.3134
06/01/2015,$0.3368,95186,$0.3626,$0.3626,$0.3368
05/29/2015,$0.3626,42133,$0.3511,$0.3626,$0.3511
05/28/2015,$0.3626,103740,$0.3357,$0.3626,$0.3352
05/27/2015,$0.3357,36764,$0.3463,$0.3463,$0.3357
05/26/2015,$0.3516,104468,$0.3508,$0.3516,$0.3508
05/22/2015,$0.3505,452361,$0.3516,$0.3637,$0.3505
05/21/2015,$0.3516,262262,$0.3407,$0.3516,$0.3352
05/20/2015,$0.3462,442169,$0.3242,$0.3544,$0.3214
05/19/2015,$0.3187,392028,$0.3077,$0.3242,$0.3066
05/18/2015,$0.2984,450450,$0.4176,$0.4176,$0.2984
05/15/2015,$0.4176,211120,$0.4945,$0.4945,$0.4176
05/14/2015,$0.4945,1810356,$0.5385,$0.5385,$0.4835
05/13/2015,$0.5385,29757,$0.5385,$0.5385,$0.5385
05/12/2015,$0.5489,208026,$0.5496,$0.5496,$0.5385
05/11/2015,$0.5494,250796,$0.6368,$0.6368,$0.5494
05/08/2015,$0.5385,1347438,$0.5494,$0.6484,$0.5385
05/07/2015,$0.4396,258804,$0.7143,$0.7253,$0.4396
05/06/2015,$0.6044,N/A,$0.6044,$0.6044,$0.6044
05/05/2015,$0.6044,39585,$0.6044,$1.0424,$0.6044
05/04/2015,$0.4615,69615,$0.4176,$0.4615,$0.4174
05/01/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
04/30/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
04/29/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
04/28/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
04/27/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
04/24/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
04/23/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
04/22/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
04/21/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
04/20/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
04/17/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
04/16/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
04/15/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
04/14/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
04/13/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
04/10/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
04/09/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
04/08/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
04/07/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
04/06/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
04/02/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
04/01/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
03/31/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
03/30/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
03/27/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
03/26/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
03/25/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
03/24/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
03/23/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
03/20/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
03/19/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
03/18/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
03/17/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
03/16/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
03/13/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
03/12/2015,$0.2088,N/A,$0.2088,$0.2088,$0.2088
